Te =    100.00 Ne=   9.6033E+23 Tr =      0.00
enot    1      11567.99023
elev   5  14 b_112104   13082.6779   7.83360000E+04   1  1  2  1  0  0  0  0  0  0    4
elev   5  15 b_104003   14009.3327   6.12000000E+03   1  0  4  0  0  0  0  0  0  0    3
elev   5  16 b_103104   14486.8017   5.22240000E+04   1  0  3  1  0  0  0  0  0  0    4
elev   5  17 b_050002   16687.5977   5.60000000E+01   0  5  0  0  0  0  0  0  0  0    2
elev   5  18 b_041003   18137.6892   1.26000000E+03   0  4  1  0  0  0  0  0  0  0    3
elev   5  19 b_040104   18577.3776   2.24000000E+03   0  4  0  1  0  0  0  0  0  0    4
elev   5  20 b_032003   19668.4648   8.56800000E+03   0  3  2  0  0  0  0  0  0  0    3
elev   5  21 b_031104   20122.7310   3.22560000E+04   0  3  1  1  0  0  0  0  0  0    4
elev   5  22 b_023003   21227.3669   2.28480000E+04   0  2  3  0  0  0  0  0  0  0    3
elev   5  23 b_022104   21696.0034   1.37088000E+05   0  2  2  1  0  0  0  0  0  0    4
elev   5  24 b_014003   22673.2316   2.44800000E+04   0  1  4  0  0  0  0  0  0  0    3
elev   5  25 b_013104   23156.0301   2.08896000E+05   0  1  3  1  0  0  0  0  0  0    4
enot    6       2178.12012
elev   6   1 c_240002       0.0000   7.00000000E+01   2  4  0  0  0  0  0  0  0  0    2
elev   6   2 c_231003    1285.0343   1.00800000E+03   2  3  1  0  0  0  0  0  0  0    3
elev   6   3 c_230104    1683.7394   1.79200000E+03   2  3  0  1  0  0  0  0  0  0    4
elev   6   4 c_222003    2614.2946   4.28400000E+03   2  2  2  0  0  0  0  0  0  0    3
elev   6   5 c_221104    3026.8837   1.61280000E+04   2  2  1  1  0  0  0  0  0  0    4
elev   6   6 c_213003    4018.2889   6.52800000E+03   2  1  3  0  0  0  0  0  0  0    3
elev   6   7 c_212104    4444.5554   3.91680000E+04   2  1  2  1  0  0  0  0  0  0    4
elev   6   8 c_204003    5446.9412   3.06000000E+03   2  0  4  0  0  0  0  0  0  0    3
elev   6   9 c_203104    5886.6781   2.61120000E+04   2  0  3  1  0  0  0  0  0  0    4
elev   6  10 c_150002    8188.9042   1.12000000E+02   1  5  0  0  0  0  0  0  0  0    2
elev   6  11 c_141003    9523.7730   2.52000000E+03   1  4  1  0  0  0  0  0  0  0    3
elev   6  12 c_140104    9927.4247   4.48000000E+03   1  4  0  1  0  0  0  0  0  0    4
elev   6  13 c_132003   10905.2261   1.71360000E+04   1  3  2  0  0  0  0  0  0  0    3
elev   6  14 c_131104   11322.8144   6.45120000E+04   1  3  1  1  0  0  0  0  0  0    4
elev   6  15 c_123003   12364.4863   4.56960000E+04   1  2  3  0  0  0  0  0  0  0    3
elev   6  16 c_122104   12795.8045   2.74176000E+05   1  2  2  1  0  0  0  0  0  0    4
elev   6  17 c_114003   13850.2384   4.89600000E+04   1  1  4  0  0  0  0  0  0  0    3
elev   6  18 c_113104   14295.0794   4.17792000E+05   1  1  3  1  0  0  0  0  0  0    4
elev   6  19 c_060002   16575.9928   2.80000000E+01   0  6  0  0  0  0  0  0  0  0    2
elev   6  20 c_051003   17960.8110   1.00800000E+03   0  5  1  0  0  0  0  0  0  0    3
elev   6  21 c_050104   18369.4279   1.79200000E+03   0  5  0  1  0  0  0  0  0  0    4
elev   6  22 c_042003   19394.5753   1.07100000E+04   0  4  2  0  0  0  0  0  0  0    3
elev   6  23 c_041104   19817.1813   4.03200000E+04   0  4  1  1  0  0  0  0  0  0    4
elev   6  24 c_033003   20909.2248   4.56960000E+04   0  3  3  0  0  0  0  0  0  0    3
elev   6  25 c_032104   21345.6133   2.74176000E+05   0  3  2  1  0  0  0  0  0  0    4
elev   6  26 c_024003   22452.2025   8.56800000E+04   0  2  4  0  0  0  0  0  0  0    3
elev   6  27 c_023104   22902.1663   7.31136000E+05   0  2  3  1  0  0  0  0  0  0    4
enot    7       2039.33997
elev   7   1 n_250002       0.0000   5.60000000E+01   2  5  0  0  0  0  0  0  0  0    2
elev   7   2 n_241003    1224.7130   1.26000000E+03   2  4  1  0  0  0  0  0  0  0    3
elev   7   3 n_240104    1584.1124   2.24000000E+03   2  4  0  1  0  0  0  0  0  0    4
elev   7   4 n_232003    2494.3962   8.56800000E+03   2  3  2  0  0  0  0  0  0  0    3
elev   7   5 n_231104    2866.9078   3.22560000E+04   2  3  1  1  0  0  0  0  0  0    4
elev   7   6 n_223003    3808.5031   2.28480000E+04   2  2  3  0  0  0  0  0  0  0    3
elev   7   7 n_222104    4193.9237   1.37088000E+05   2  2  2  1  0  0  0  0  0  0    4
elev   7   8 n_214003    5197.5420   2.44800000E+04   2  1  4  0  0  0  0  0  0  0    3
elev   7   9 n_213104    5595.6680   2.08896000E+05   2  1  3  1  0  0  0  0  0  0    4
elev   7  10 n_160002    8136.0677   5.60000000E+01   1  6  0  0  0  0  0  0  0  0    2
elev   7  11 n_151003    9408.0278   2.01600000E+03   1  5  1  0  0  0  0  0  0  0    3
elev   7  12 n_150104    9772.1012   3.58400000E+03   1  5  0  1  0  0  0  0  0  0    4
elev   7  13 n_142003   10727.4916   2.14200000E+04   1  4  2  0  0  0  0  0  0  0    3
elev   7  14 n_141104   11104.7288   8.06400000E+04   1  4  1  1  0  0  0  0  0  0    4
elev   7  15 n_133003   12093.7374   9.13920000E+04   1  3  3  0  0  0  0  0  0  0    3
elev   7  16 n_132104   12483.9353   5.48352000E+05   1  3  2  1  0  0  0  0  0  0    4
elev   7  17 n_124003   13537.9884   1.71360000E+05   1  2  4  0  0  0  0  0  0  0    3
